"","DATE","WSR_PK","WSR_AV","T_PK","T85","RH85","U85","V85","T70","U70","V70","T50","RH50","U50","V50","SLP","Precp","OzoneDay1hPeak","Oz8h","WSR.vect","T.vect"
"2330",2004-06-30,0.29,0.12,0.684,0.75,0.87,2e-04,0.125,0.6704981,0.0086,0.087,0.7316017,0.74,0.1456,0.084,0.5466667,0.02082324,"0","0","2","7"
"2331",2004-07-01,0.34,0.17,0.732,0.7753165,0.67,0.0584,0.1424,0.6551724,0.067,0.0898,0.7445887,0.88,0.106,0.016,0.52,0.001452785,"0","0","4","5"
"2332",2004-07-02,0.34,0.18,0.744,0.7911392,0.69,0.062,0.1074,0.6896552,0.0816,-0.0054,0.7359307,0.58,0.1212,0.0052,0.4933333,0,"0","0","6","3"
"2333",2004-07-03,0.32,0.21,0.76,0.8196203,0.62,0.0586,0.067,0.743295,0.014,-0.0052,0.6363636,0.25,0.0756,-0.056,0.4533333,0,"0","0","6","3"
"2334",2004-07-04,0.34,0.19,0.766,0.8734177,0.36,0.0626,0.031,0.7777778,-0.0016,-0.07,0.6580087,0.36,-0.0436,-0.0806,0.4266667,0,"0","0","1","3"
"2335",2004-07-05,0.4,0.21,0.748,0.835443,0.48,-0.0138,0.1068,0.7471264,-0.0774,0.0472,0.7489177,0.19,-0.0424,0.07,0.4666667,0,"0","0","6","7"
"2336",2004-07-06,0.32,0.15,0.74,0.7943038,0.68,0.0402,0.116,0.7164751,0.0294,0.1096,0.7445887,0.37,0.072,0.113,0.5066667,0,"0","0","2","7"
"2337",2004-07-07,0.32,0.18,0.758,0.8291139,0.47,0.065,0.0558,0.7279693,0.0454,0.0526,0.7229437,0.22,0.1092,-0.0184,0.5066667,0,"0","0","4","3"
"2338",2004-07-08,0.36,0.21,0.722,0.8037975,0.76,0.0416,0.0642,0.6896552,0.0164,0.0336,0.6406926,0.51,0.0464,-0.012,0.4266667,0.00968523,"0","0","5","7"
"2339",2004-07-09,0.36,0.19,0.696,0.778481,0.63,-0.036,0.0284,0.651341,0.0338,0.0056,0.6320346,0.78,0.0232,0.0276,0.44,0,"0","0","4","5"
"2340",2004-07-10,0.37,0.1,0.744,0.7468354,0.82,0.0072,0.1048,0.6551724,0.0326,0.1186,0.7575758,0.48,0.0368,0.1718,0.5466667,0,"0","0","2","7"
"2341",2004-07-11,0.24,0.1,0.674,0.7689873,0.77,-0.0028,0.0618,0.6551724,-0.0252,0.0574,0.7532468,0.55,-0.0576,0.1424,0.6,0,"0","0","4","7"
"2342",2004-07-12,0.23,0.12,0.76,0.8101266,0.49,0.0196,0.042,0.7126437,0.0254,0.0848,0.7489177,0.63,-0.0036,0.0408,0.5733333,0,"0","0","1","3"
"2343",2004-07-13,0.25,0.12,0.786,0.7879747,0.77,0.017,-0.03,0.7318008,0.07,-0.0802,0.7142857,0.85,-0.0062,-0.0814,0.5466667,0,"0","0","2","3"
"2344",2004-07-14,0.32,0.15,0.782,0.7848101,0.88,0.002,-0.0404,0.7471264,-0.0062,-0.1228,0.7792208,0.17,-0.1088,-0.1232,0.4666667,0,"0","0","6","3"
"2345",2004-07-15,0.27,0.15,0.802,0.8322785,0.83,-0.2814,-0.008,0.7816092,-0.2252,0,0.8311688,0.05,-0.1808,-0.0364,0.4,0,"0","0","4","3"
"2346",2004-07-16,0.34,0.16,0.772,0.8322785,0.85,-0.0134,-0.0148,0.8045977,-0.102,-0.0116,0.8095238,0.1,-0.0214,-0.1006,0.4,0,"0","1","6","3"
"2347",2004-07-17,0.49,0.26,0.782,0.8639241,0.58,0.0674,0.0232,0.7854406,0.073,-0.0612,0.8311688,0.34,0.0442,-0.125,0.3733333,0,"0","0","6","3"
"2348",2004-07-18,0.5,0.25,0.748,0.8037975,0.85,0.1516,-0.0472,0.7318008,0.1178,-0.1404,0.8095238,0.69,0.1038,-0.1196,0.3466667,0,"0","0","3","5"
"2349",2004-07-19,0.28,0.16,0.74,0.778481,0.76,0.0184,-0.0728,0.7931034,0.0222,-0.0852,0.7878788,0.13,0.1226,-0.1578,0.3733333,0,"0","0","4","3"
"2350",2004-07-20,0.24,0.14,0.742,0.7183544,0.69,0.0084,-0.0562,0.8007663,0.0364,-0.0566,0.7186147,0.08,0.0206,-0.0958,0.4,0,"0","1","4","3"
"2351",2004-07-21,0.34,0.15,0.742,0.7468354,0.82,0.019,0.052,0.7662835,-0.0276,0.0196,0.7272727,0.1,-0.122,-0.0012,0.44,0.01452785,"0","0","4","7"
"2352",2004-07-22,0.22,0.12,0.728,0.7974684,0.74,0.004,0.0454,0.7126437,0.0858,0.0922,0.7662338,0.38,0.0036,0.1014,0.44,0,"0","0","1","7"
"2353",2004-07-23,0.34,0.1,0.778,0.8322785,0.62,0.0166,0.0242,0.7203065,0.0498,-0.0104,0.7489177,0.42,0.0184,0.1032,0.44,0,"0","0","2","3"
"2354",2004-07-24,0.22,0.1,0.786,0.8164557,0.66,-0.0098,-0.0106,0.7394636,0.0254,0.019,0.7489177,0.3,0.029,0.0286,0.4266667,0,"0","0","4","3"
"2355",2004-07-25,0.27,0.12,0.762,0.8196203,0.76,-0.0098,-0.0106,0.6896552,0.078,0.0288,0.7878788,0.35,0.0642,0.0536,0.44,0.02324455,"0","0","1","7"
"2356",2004-07-26,0.25,0.19,0.702,0.7183544,0.78,-0.0098,-0.0106,0.6321839,-0.01,0.0288,0.6580087,0.5,0.0814,-0.0302,0.4533333,0,"0","0","6","5"
"2357",2004-07-27,0.25,0.15,0.722,0.8164557,0.76,-0.0098,-0.0106,0.6321839,0.0014,0.0136,0.7619048,0.5,0.043,0.01,0.44,0,"0","0","4","5"
"2358",2004-07-28,0.28,0.18,0.696,0.8164557,0.76,-0.0098,-0.0106,0.6321839,-0.0102,0.0288,0.7792208,0.3,0.0814,-0.0302,0.4533333,0.03583535,"0","0","5","7"
"2359",2004-07-29,0.42,0.2,0.74,0.8164557,0.76,-0.0098,-0.0106,0.6704981,-0.0102,0.0136,0.7878788,0.3,-0.042,-0.029,0.4933333,0,"0","0","2","7"
"2360",2004-07-30,0.32,0.15,0.736,0.8227848,0.69,0.0424,0.093,0.7394636,0.047,0.0832,0.8961039,0.3,0.064,0.1108,0.3466667,0.01210654,"0","0","2","7"
"2361",2004-07-31,0.23,0.12,0.778,0.8006329,0.85,0.0194,0.0102,0.7777778,0.0254,0.0272,0.8484848,0.33,0.029,0.0602,0.3733333,0,"0","0","4","3"
"2362",2004-08-01,0.3,0.13,0.794,0.8449367,0.76,-0.0826,-0.0268,0.7586207,0.0068,-0.0186,0.8398268,0.3,0.0574,-0.0106,0.4,0,"0","0","1","7"
"2363",2004-08-02,0.24,0.14,0.796,0.8417722,0.83,-0.0736,-0.0482,0.7547893,-0.0566,-0.0342,0.8398268,0.32,0.0574,-0.0744,0.44,0,"0","0","4","6"
"2364",2004-08-03,0.23,0.11,0.806,0.8924051,0.41,-0.0336,-0.0634,0.7586207,-0.097,-0.158,0.8441558,0.15,-0.126,-0.27,0.4,0,"0","0","4","3"
"2365",2004-08-04,0.27,0.13,0.798,0.8575949,0.38,-0.0336,-0.0338,0.7011494,-0.0838,-0.061,0.8831169,0.13,-0.1798,-0.1648,0.3733333,0,"0","1","1","3"
"2366",2004-08-05,0.38,0.16,0.814,0.8037975,0.95,-0.0174,-0.0902,0.7854406,-0.0736,-0.1408,0.8874459,0.04,-0.0064,-0.0788,0.3866667,0,"0","0","6","3"
"2367",2004-08-06,0.33,0.22,0.72,0.8386076,0.93,0.0382,-0.0902,0.7279693,0.0394,-0.2026,0.8701299,0.23,-0.0412,-0.0866,0.36,0,"0","0","3","5"
"2368",2004-08-07,0.3,0.19,0.698,0.8196203,0.22,-0.0024,-0.1008,0.7931034,0.0106,-0.1156,0.8831169,0.05,0.041,-0.071,0.4,0,"0","0","6","5"
"2369",2004-08-08,0.29,0.14,0.746,0.7120253,0.89,-0.0946,0.0274,0.8007663,0.0014,0.0172,0.8701299,0.5,0.043,-0.0192,0.4266667,0,"0","0","4","5"
"2370",2004-08-09,0.37,0.15,0.76,0.778481,0.78,-0.0632,0.008,0.7203065,0.0442,0.0486,0.8614719,0.44,0.0842,0.0812,0.4666667,0,"0","0","1","3"
"2371",2004-08-10,0.26,0.1,0.726,0.7943038,0.67,0.0024,-0.0984,0.7777778,0.071,-0.0612,0.8268398,0.37,0.1332,0.038,0.4533333,0,"0","0","4","5"
"2372",2004-08-11,0.3,0.15,0.766,0.7721519,0.72,0.0574,-0.0626,0.7586207,0.0036,-0.0872,0.8441558,0.16,0.1122,-0.0134,0.4133333,0.001452785,"1","1","1","7"
"2373",2004-08-12,0.43,0.28,0.684,0.778481,0.88,0.0374,-0.0674,0.6551724,0.1162,-0.0182,0.7619048,0.09,0.154,-0.0704,0.3733333,0,"0","0","6","5"
"2374",2004-08-13,0.36,0.18,0.674,0.6740506,0.51,-0.0414,-0.1546,0.6666667,0.0282,-0.209,0.7142857,0.11,0.1892,-0.1588,0.4933333,0,"0","0","2","6"
"2375",2004-08-14,0.32,0.17,0.686,0.6297468,0.51,-0.0306,-0.222,0.6283525,0.0402,-0.2274,0.7532468,0.1,0.239,-0.1318,0.5866667,0,"0","0","6","6"
"2376",2004-08-15,0.37,0.17,0.686,0.6265823,0.51,-0.1146,-0.1496,0.6934866,-0.0028,-0.0852,0.7402597,0.11,0.1486,-0.0162,0.6133333,0,"0","0","3","6"
"2377",2004-08-16,0.33,0.17,0.722,0.6518987,0.56,-0.098,-0.0822,0.6475096,-0.0302,-0.041,0.8095238,0.03,0.0946,0.0336,0.6133333,0,"0","0","4","5"
"2378",2004-08-17,0.34,0.16,0.736,0.6772152,0.63,-0.0224,-0.0176,0.6781609,0.0294,0.0252,0.7835498,0.31,0.273,0.0666,0.5866667,0,"0","1","4","5"
"2379",2004-08-18,0.48,0.19,0.726,0.7151899,0.65,-0.011,0.0152,0.6819923,0.0276,0.019,0.7142857,0.43,0.1378,-0.0054,0.5333333,0.008716707,"0","0","1","7"
"2380",2004-08-19,0.51,0.27,0.746,0.778481,0.7,0.102,0.1588,0.7164751,0.1018,0.0474,0.7186147,0.54,0.1298,0.0642,0.4933333,0.1205811,"0","0","2","7"
"2381",2004-08-20,0.46,0.27,0.794,0.7943038,0.83,0.0946,0.1744,0.743295,0.1436,0.1436,0.7792208,0.32,0.2124,0.1184,0.4666667,0.002421308,"0","0","6","8"
"2382",2004-08-21,0.43,0.2,0.724,0.7943038,0.86,0.1322,0.048,0.7203065,0.1956,0.059,0.7835498,0.47,0.2394,0.0516,0.4933333,0.1438257,"0","0","5","8"
"2383",2004-08-22,0.41,0.14,0.73,0.7974684,0.72,0.0924,0.0608,0.7203065,0.149,0.0768,0.7402597,0.61,0.158,0.0386,0.4666667,0.02711864,"0","0","2","7"
"2384",2004-08-23,0.42,0.27,0.756,0.7974684,0.82,0.0172,0.1382,0.7279693,0.1236,0.1008,0.7402597,0.95,0.1932,0.0694,0.48,0,"0","0","6","5"
"2385",2004-08-24,0.46,0.26,0.784,0.8164557,0.7,0.0318,0.1494,0.7777778,0.0822,0.1176,0.7575758,0.63,0.169,0.0648,0.4533333,0,"0","0","1","7"
"2386",2004-08-25,0.39,0.27,0.792,0.8449367,0.76,-0.0098,-0.0106,0.7126437,-0.012,0.003,0.8354978,0.51,0.036,-0.0126,0.4266667,0,"0","0","6","3"
"2387",2004-08-26,0.41,0.27,0.788,0.8449367,0.66,0.0504,0.1152,0.7931034,0.09,0.0556,0.8528139,0.31,0.0392,-0.0016,0.4666667,0,"0","0","6","3"
"2388",2004-08-27,0.45,0.23,0.772,0.8544304,0.53,-0.0098,0.1126,0.7854406,0.0272,0.0362,0.8181818,0.29,-0.0018,-2e-04,0.48,0,"0","0","6","3"
"2389",2004-08-28,0.28,0.11,0.736,0.8227848,0.77,-0.0556,0.0768,0.7394636,-0.0518,0.034,0.7316017,0.56,-0.0094,0.0386,0.4666667,0.002421308,"0","0","4","7"
"2390",2004-08-29,0.22,0.11,0.722,0.8037975,0.76,0.0206,-0.012,0.697318,0.007,-0.0804,0.7099567,0.7,0.1166,-4e-04,0.4133333,0,"0","0","3","5"
"2391",2004-08-30,0.28,0.16,0.756,0.7594937,0.89,-0.0304,-0.0614,0.6666667,0.0556,-0.073,0.7186147,0.56,0.0428,-0.0212,0.4133333,0,"0","0","6","3"
"2392",2004-08-31,0.3,0.18,0.71,0.7341772,0.79,0.074,-0.0442,0.697318,0.069,-0.082,0.7445887,0.07,0.1076,-0.037,0.5066667,0,"0","0","6","5"
"2393",2004-09-01,0.22,0.12,0.702,0.6708861,0.7,-0.039,-0.0404,0.7701149,0.03,-0.0474,0.7359307,0.06,0.0632,0.0014,0.5466667,0,"0","0","4","5"
"2394",2004-09-02,0.21,0.12,0.684,0.7310127,0.75,-0.0496,-0.0076,0.7203065,0.051,0.0238,0.7489177,0.44,0.0884,0.0484,0.48,0.05762712,"0","1","4","6"
"2395",2004-09-03,0.33,0.18,0.636,0.7468354,0.77,-0.0434,0.068,0.6436782,0.0094,0.1168,0.7272727,0.79,0.038,0.1698,0.44,0.04697337,"0","0","6","5"
"2396",2004-09-04,0.3,0.13,0.732,0.7594937,0.73,-0.0212,0.1092,0.7049808,0.0466,0.1166,0.7705628,0.92,0.0842,0.1142,0.4533333,0,"0","0","4","7"
"2397",2004-09-05,0.26,0.13,0.752,0.7974684,0.84,-0.033,-0.0046,0.7279693,0.0068,0.0176,0.8181818,0.62,0.0804,-0.015,0.44,0,"0","0","4","5"
"2398",2004-09-06,0.28,0.13,0.772,0.8006329,0.86,-0.0358,-0.0772,0.7318008,-4e-04,-0.0654,0.7792208,0.72,0.0326,-0.1678,0.3466667,0,"0","0","1","7"
"2399",2004-09-07,0.37,0.22,0.672,0.7974684,0.84,-0.0302,-0.0304,0.7164751,0.0294,-0.0192,0.7748918,0.23,-0.0546,-0.1656,0.3066667,0,"0","0","6","5"
"2400",2004-09-08,0.35,0.18,0.684,0.7658228,0.82,0.0086,-0.0714,0.697318,0.0294,-0.0566,0.8398268,0.11,-0.0178,-0.0632,0.36,0,"0","0","3","6"
"2401",2004-09-09,0.27,0.14,0.716,0.7658228,0.5,0.0322,-0.0336,0.6551724,0.0662,-0.0142,0.7792208,0.09,0.0082,-0.0546,0.4,0,"0","0","4","6"
"2402",2004-09-10,0.24,0.16,0.762,0.7626582,0.8,-0.0106,0.0068,0.6283525,0.0734,0.0234,0.7142857,0.08,4e-04,-0.1684,0.4533333,0,"0","0","6","5"
"2403",2004-09-11,0.21,0.1,0.762,0.778481,0.7,-0.0406,-0.092,0.6590038,-0.0092,-0.044,0.8181818,0.02,-0.0896,-0.0934,0.48,0,"0","0","4","3"
"2404",2004-09-12,0.35,0.17,0.772,0.7848101,0.64,-0.0638,-0.0826,0.6781609,-0.0248,0.0344,0.8701299,0.03,-0.0368,0.0124,0.44,0,"0","0","4","5"
"2405",2004-09-13,0.37,0.22,0.726,0.7753165,0.8,-0.1046,-0.0034,0.697318,-0.0416,0.0376,0.8311688,0.03,0.0182,-0.0808,0.4266667,0,"0","0","2","7"
"2406",2004-09-14,0.39,0.2,0.722,0.7658228,0.92,-0.0866,0.055,0.7203065,-0.055,0.053,0.8354978,0.04,-0.017,0.0472,0.3733333,0.00968523,"0","0","2","7"
"2407",2004-09-15,0.3,0.15,0.76,0.7753165,0.83,-0.1204,0.02,0.7547893,-0.0702,0.0156,0.8571429,0.11,0.0282,0.0032,0.32,0,"0","0","3","6"
"2408",2004-09-16,0.29,0.12,0.788,0.8259494,0.69,-0.0516,-0.1872,0.7547893,-0.0146,-0.2172,0.8961039,0.2,0.1068,-0.1234,0.2266667,0,"0","0","4","3"
"2409",2004-09-17,0.23,0.12,0.804,0.8481013,0.8,0.0098,-0.0712,0.743295,-0.013,-0.102,0.8008658,0.13,0.0644,-0.0698,0.3333333,0,"1","1","4","6"
"2410",2004-09-18,0.33,0.11,0.786,0.8386076,0.77,-0.021,-0.021,0.7394636,0.0094,-0.0406,0.7835498,0.09,0.0174,-0.0582,0.4133333,0,"1","1","1","5"
"2411",2004-09-19,0.32,0.16,0.774,0.8607595,0.33,-0.1212,-0.0756,0.6858238,-0.1032,-0.1074,0.7878788,0.1,0.0106,-0.0336,0.4666667,0,"0","0","3","6"
"2412",2004-09-20,0.39,0.23,0.722,0.7531646,0.35,-0.0722,-0.0574,0.7356322,-0.0844,-0.0744,0.7792208,0.13,-0.0402,-0.1338,0.44,0,"0","0","6","5"
"2413",2004-09-21,0.51,0.29,0.714,0.7246835,0.62,-0.0572,-0.0118,0.7816092,-0.1016,0.1152,0.7878788,0.03,-0.1044,0.081,0.48,0.0062954,"0","0","6","3"
"2414",2004-09-22,0.45,0.26,0.716,0.6962025,0.81,-0.1306,-0.0078,0.7854406,-0.1094,0.0326,0.7316017,0.03,-0.1284,-0.015,0.52,0.003874092,"0","0","3","5"
"2415",2004-09-23,0.44,0.24,0.734,0.7310127,0.8,-0.0194,0.063,0.7011494,-0.1192,-0.0296,0.7662338,0.12,-0.0744,0.001,0.4666667,0,"0","0","6","5"
"2416",2004-09-24,0.45,0.24,0.684,0.7594937,0.92,-0.1444,0.0788,0.6934866,-0.174,0.0774,0.7575758,0.69,0.0534,0.1158,0.4266667,0,"0","0","6","5"
"2417",2004-09-25,0.36,0.24,0.692,0.7151899,0.82,-0.1248,0.1038,0.6590038,-0.01,0.0452,0.7792208,0.77,0.069,0.0404,0.4533333,0,"0","0","2","7"
"2418",2004-09-26,0.3,0.15,0.712,0.7183544,0.47,-0.1002,-0.1026,0.6743295,-0.0728,-0.1182,0.7402597,0.48,0.0042,-0.019,0.4533333,0,"0","0","6","5"
"2419",2004-09-27,0.27,0.14,0.714,0.6898734,0.73,-0.051,-0.1234,0.7203065,-0.0228,-0.0476,0.7835498,0.25,0.0102,-0.003,0.3866667,0,"0","0","4","5"
"2420",2004-09-28,0.18,0.1,0.738,0.693038,0.49,-0.0258,-0.1252,0.7279693,0.011,-0.0508,0.7878788,0.66,0.1284,0.0614,0.4,0,"0","0","4","6"
"2421",2004-09-29,0.21,0.09,0.718,0.6677215,0.59,0.0748,-0.1824,0.651341,0.1126,-0.0098,0.7186147,0.07,0.2824,0.1322,0.4666667,0,"0","1","4","6"
"2422",2004-09-30,0.25,0.12,0.718,0.6835443,0.39,-0.0064,-0.0408,0.6168582,0.0702,0.0114,0.7402597,0.04,0.3932,0.0346,0.44,0,"0","1","2","5"
"2423",2004-10-01,0.36,0.18,0.736,0.7436709,0.52,-0.05,0.0444,0.6781609,0.0844,-0.0282,0.7402597,0.17,0.215,0.0498,0.4533333,0,"0","0","1","5"
"2424",2004-10-02,0.25,0.13,0.664,0.806962,0.48,0.0408,0.0146,0.6858238,0.0862,-0.0044,0.7835498,0.07,0.2848,0.1036,0.5333333,0.001452785,"0","0","2","5"
"2425",2004-10-03,0.24,0.1,0.75,0.7563291,0.68,-0.0168,0.0096,0.6360153,0.0892,-0.02,0.7705628,0.37,0.1402,-0.0292,0.6133333,0,"0","0","4","6"
"2426",2004-10-04,0.44,0.16,0.744,0.7563291,0.72,-0.0064,-0.0336,0.6436782,0.0438,-0.057,0.7186147,0.16,0.1904,-0.0888,0.56,0.05520581,"0","0","5","7"
"2427",2004-10-05,0.21,0.12,0.634,0.7468354,0.63,0.0072,-0.009,0.5632184,0.1012,-0.0168,0.6753247,0.51,0.2112,-0.1138,0.5866667,0,"0","0","4","5"
"2428",2004-10-06,0.44,0.19,0.696,0.7056962,0.79,-0.0528,0.0628,0.6398467,0.015,0.0012,0.6363636,0.36,0.0886,0.1134,0.56,0.002421308,"0","0","2","7"
"2429",2004-10-07,0.34,0.21,0.62,0.7183544,0.82,-0.1352,0.11,0.6091954,-0.1146,0.075,0.6926407,0.89,-0.012,0.0626,0.5733333,0.04067797,"0","0","2","5"
"2430",2004-10-08,0.31,0.21,0.654,0.6993671,0.92,-0.1236,0.1374,0.6360153,-0.062,0.1294,0.7619048,0.92,0.016,0.086,0.4933333,0,"0","0","4","5"
"2431",2004-10-09,0.41,0.32,0.592,0.7278481,0.92,-0.0234,0.0722,0.7203065,0.0468,0.0322,0.7662338,0.49,0.1212,0.0936,0.3066667,0,"0","0","6","5"
"2432",2004-10-10,0.47,0.31,0.578,0.7373418,0.98,-0.027,-0.0158,0.7471264,0.0424,0.054,0.7532468,0.1,0.149,0.1654,0.2,0.001452785,"0","0","3","6"
"2433",2004-10-11,0.39,0.24,0.628,0.7183544,0.76,0.1692,-0.0434,0.7279693,0.1536,-0.0206,0.7359307,0.02,0.2266,0.1164,0.2266667,0,"0","0","4","6"
"2434",2004-10-12,0.46,0.22,0.608,0.693038,0.7,0.1936,-0.0704,0.6819923,0.2386,-0.0608,0.7619048,0.03,0.47,-0.076,0.3733333,0,"0","0","3","6"
"2435",2004-10-13,0.38,0.15,0.594,0.7025316,0.44,0.2436,-0.1696,0.6321839,0.386,-0.0872,0.7272727,0.12,0.6342,-0.0232,0.3866667,0.007263923,"0","0","1","5"
"2436",2004-10-14,0.59,0.27,0.528,0.6202532,0.8,0.1414,-0.014,0.5402299,0.3116,0.0026,0.5974026,0.96,0.4472,0.0856,0.32,0.001452785,"0","0","3","8"
"2437",2004-10-15,0.38,0.2,0.644,0.5696203,0.24,0.152,-0.052,0.5172414,0.333,-0.2174,0.5757576,0.11,0.3078,-0.0446,0.32,0,"0","0","6","4"
"2438",2004-10-16,0.42,0.19,0.686,0.6993671,0.27,0.1426,0.018,0.6245211,0.1842,-0.018,0.6883117,0.18,0.3704,-0.1524,0.3466667,0,"0","0","6","6"
"2439",2004-10-17,0.44,0.3,0.722,0.7056962,0.59,0.1486,0.0694,0.7126437,0.2194,-0.028,0.7359307,0.13,0.2414,-0.088,0.3866667,0,"0","0","6","5"
"2440",2004-10-18,0.62,0.4,0.738,0.7405063,0.88,0.1262,0.1944,0.7356322,0.1982,0.1046,0.8008658,0.1,0.3076,0.0736,0.3466667,0,"0","0","6","3"
"2441",2004-10-19,0.51,0.32,0.754,0.7689873,0.83,0.1554,0.1706,0.7356322,0.2254,0.0668,0.7878788,0.24,0.3796,0.0332,0.32,0,"0","0","6","5"
"2442",2004-10-20,0.32,0.2,0.758,0.8892405,0.29,0.0786,0.0618,0.7816092,0.166,-0.0322,0.7965368,0.31,0.4352,-0.0722,0.3733333,0,"0","0","6","3"
"2443",2004-10-21,0.34,0.21,0.748,0.7848101,0.88,0.0422,0.0186,0.7586207,0.1514,-0.0532,0.8225108,0.48,0.3074,-0.1776,0.4133333,0,"0","0","6","5"
"2444",2004-10-22,0.49,0.28,0.728,0.7753165,0.8,0.0344,0.0642,0.7509579,0.051,-0.0296,0.8484848,0.13,0.1806,-0.115,0.4133333,0,"0","0","6","5"
"2445",2004-10-23,0.2,0.1,0.62,0.7405063,0.79,0.0506,0.108,0.6743295,0.0866,0.055,0.8528139,0.05,0.3206,0.1238,0.4,0.07360775,"0","0","3","7"
"2446",2004-10-24,0.33,0.16,0.696,0.7594937,0.69,0.1502,0.0338,0.6896552,0.2138,-0.0132,0.7489177,0.56,0.3902,0.0176,0.3866667,0,"0","0","6","7"
"2447",2004-10-25,0.36,0.19,0.718,0.7721519,0.56,0.051,0.113,0.743295,0.1428,0.0472,0.7532468,0.35,0.3034,0.0534,0.4266667,0,"0","0","6","5"
"2448",2004-10-26,0.42,0.23,0.712,0.7436709,0.55,0.0018,0.1062,0.7279693,0.06,0.1654,0.7532468,0.09,0.1968,0.1458,0.4933333,0,"0","0","6","3"
"2449",2004-10-27,0.44,0.27,0.71,0.721519,0.82,0.0194,0.1036,0.7662835,0.0976,0.1392,0.7402597,0.07,0.1734,0.1368,0.52,0,"0","0","6","3"
"2450",2004-10-28,0.41,0.27,0.706,0.7563291,0.67,-0.0266,0.094,0.7356322,0.0468,0.0972,0.7402597,0.06,0.2166,0.0774,0.5866667,0,"0","0","6","3"
"2451",2004-10-29,0.42,0.27,0.686,0.7373418,0.58,0.0242,0.1732,0.7662835,0.0264,0.0946,0.7532468,0.13,0.2276,0.0628,0.5333333,0.06779661,"0","0","2","7"
"2452",2004-10-30,0.37,0.21,0.704,0.7246835,0.7,0.1146,0.1308,0.7739464,0.1628,0.0818,0.7272727,0.1,0.255,0.1332,0.4666667,0,"0","0","4","5"
"2453",2004-10-31,0.46,0.28,0.694,0.7183544,0.83,-0.016,0.1738,0.7164751,-0.0054,0.1232,0.7748918,0.07,0.205,0.1874,0.44,0.001452785,"0","0","6","6"
"2454",2004-11-01,0.41,0.16,0.604,0.7373418,0.75,0.0492,0.2788,0.6475096,0.0442,0.2442,0.8398268,0.11,0.2132,0.3068,0.3333333,0.2179177,"0","0","5","5"
"2455",2004-11-02,0.46,0.28,0.554,0.7468354,0.89,0.0698,0.3086,0.7011494,0.1842,0.3192,0.7922078,0.46,0.3378,0.3728,0.2933333,0.1317191,"0","0","3","6"
"2456",2004-11-03,0.5,0.34,0.424,0.7183544,0.59,0.1444,0.17,0.6704981,0.2134,0.3554,0.7619048,0.18,0.2576,0.3422,0.4133333,0,"0","0","3","1"
"2457",2004-11-04,0.44,0.16,0.516,0.6392405,0.22,0.2136,0.007,0.5938697,0.3242,0.1968,0.6883117,0.05,0.4492,0.3436,0.5466667,0,"0","0","4","6"
"2458",2004-11-05,0.22,0.09,0.524,0.6550633,0.1,0.032,-0.1808,0.5785441,0.0526,-0.2174,0.5670996,0.06,0.2422,-0.1416,0.6933333,0,"0","0","4","4"
"2459",2004-11-06,0.21,0.08,0.582,0.6518987,0.18,0.0102,-0.116,0.651341,0.0356,-0.2018,0.5757576,0.05,0.1198,-0.2888,0.68,0,"0","0","4","6"
"2460",2004-11-07,0.34,0.09,0.616,0.7436709,0.08,0.1206,-0.0444,0.6819923,0.1322,-0.0906,0.6536797,0.09,0.155,-0.2198,0.5866667,0,"0","0","4","6"
"2461",2004-11-08,0.22,0.09,0.604,0.7120253,0.08,0.0182,-0.01,0.6934866,0.0746,-0.1028,0.6969697,0.03,0.2032,-0.219,0.6133333,0,"0","0","6","6"
"2462",2004-11-09,0.25,0.17,0.558,0.6740506,0.14,-0.1202,-0.0688,0.6590038,-0.0356,-0.0644,0.6753247,0.48,0.111,-0.1662,0.68,0,"0","0","6","4"
"2463",2004-11-10,0.39,0.19,0.646,0.6392405,0.39,-0.0458,0.1538,0.6743295,0.0078,0.0746,0.7272727,0.12,0.2182,0.0214,0.6266667,0,"0","0","2","2"
"2464",2004-11-11,0.46,0.29,0.532,0.6360759,0.67,0.1156,0.155,0.6130268,0.1814,0.1078,0.6190476,0.08,0.306,0.069,0.5066667,0.002421308,"0","0","6","8"
"2465",2004-11-12,0.36,0.24,0.334,0.6012658,0.39,0.205,-0.0336,0.5287356,0.245,-0.067,0.5541126,0.24,0.3454,-0.0428,0.5466667,0,"0","0","6","1"
"2466",2004-11-13,0.36,0.24,0.354,0.5981013,0.35,0.0696,-0.0858,0.6321839,0.1828,-0.0652,0.5887446,0.11,0.2182,0.0496,0.6266667,0,"0","0","6","1"
"2467",2004-11-14,0.38,0.32,0.41,0.664557,0.52,0.0248,-0.0992,0.5172414,0.141,0.1014,0.5757576,0.12,0.1804,0.098,0.7466667,0,"0","0","6","1"
"2468",2004-11-15,0.46,0.34,0.51,0.6392405,0.75,-0.0864,0.0862,0.532567,0.0326,0.0712,0.5411255,0.21,0.014,0.0176,0.8,0,"0","0","6","1"
"2469",2004-11-16,0.48,0.37,0.572,0.6455696,0.86,-0.0904,0.0846,0.5287356,-6e-04,0.0522,0.5714286,0.66,0.1034,0.0572,0.7733333,0,"0","0","6","1"
"2470",2004-11-17,0.42,0.28,0.588,0.5949367,0.84,-0.0724,0.1602,0.5708812,-0.0142,0.0658,0.5541126,0.74,0.0064,0.0978,0.68,0.4145278,"0","0","5","7"
